ID,Prediction
115,1372051256602.809
116,1468054862025.7236
117,-2661164556668.898
118,-2874088089775.3975
119,-4273145748096.378
120,-3658050898304.485
121,919221494478.8428
122,-4305961828495.7124
123,21035140687.935547
124,-3780134201447.059
125,8978126119206.637
126,-5015338042568.299
127,435874199233.03467
128,263058407165.69482
129,-82941515650.34717
130,156005838260.22266
131,1336045423402.0625
132,-4161304527289.3853
133,-17187555030.942383
134,1634066005769.4482
135,1330599879820.7104
136,-1752440100333.5837
137,-1281250234836.8672
138,-4053940451187.467
139,-2203933597632.8164
140,-3707699652413.701
141,158575341496.47412
142,-5166731319179.059
143,-2831355641821.0635
144,5584845316216.343
145,455265398161.98047
146,1662846581976.835
147,-3119953264471.2397
148,-2805421010287.739
149,3406956122334.287
150,-3949569901951.619
151,979398037118.2417
152,2892088754051.292
153,356857304802.8501
154,-698484029127.4401
155,995985762467.9971
156,1952655611263.6445
157,615214970025.5469
158,-3134162104774.03
159,-4309658528032.123
160,4484745350681.48
161,9994855201720.861
162,1363547235810.7734
163,-3755001820005.0483
164,-3880332828263.921
165,-57380461126.214355
166,548314527251.2168
167,162024770007.47754
168,-3341783987801.479
169,-3818452657653.115
170,-2873008662750.2207
171,12308262485957.352
172,-3623588283765.4883
173,116033103998.45801
174,-3836893043876.08
175,-2616724567451.2896
176,320911009816.1802
177,-1960508005487.1833
178,1021588947728.5537
179,1766229478062.6128
180,-4207294210152.6846
181,1832638307669.8164
182,-4937258057789.438
183,-5135239664443.249
184,732788832800.2695
185,-3045409010240.127
186,-3709680491269.428
187,-2856345462433.3145
188,1997855777924.1338
189,-3967413383673.4707
190,-3139023842833.4434
191,-2626783975587.233
192,2463921576882.077
193,1266001610928.7588
194,511721309906.2207
195,1036253660367.0254
196,-174677421594.66748
197,310293443298.4629
198,-2582422873698.0435
199,-2825935328651.64
200,-55522379884.78418
201,-5389876007677.762
202,-14477293327.938965
203,-3590397973828.656
204,-3594779004686.1875
205,-2456825266583.038
206,626193190684.3687
207,3640800232880.12
208,-3646629265585.069
209,1003772306299.4023
210,1833026469407.309
211,-2030743762762.849
212,592625020641.3281
213,-3042735394679.16
214,-4815049416058.461
215,-3801314764992.541
216,4398479359326.361
217,-3190273108515.7197
218,-4592188952758.604
219,2385181822125.169
220,8435246474604.201
221,1916854725457.919
222,-3814713940531.6504
223,-2390633403604.6875
224,55519458623887.81
225,-12616327257.15625
226,-2739182310991.26
227,-3705613472636.854
228,973364879253.4556
229,-3827949377736.6
230,682735240805.7026
231,-337223546492.5093
232,-4525946038369.46
233,654761851646.6348
234,-79781224950.20166
235,1728575382965.9229
236,-408367202782.0493
237,-4480230982150.816
238,-235338732228.04395
239,1322909066731.6636
240,-3396538338846.622
241,1876178130537.08
242,-4564908040584.23
243,-3447272611590.984
244,1052102571596.1348
245,-1820783304861.4238
246,-3554627510224.1255
247,-4406167768281.788
248,1309718195329.8481
249,1067154219293.5054
250,72960398992.46289
251,-4328521366466.626
252,1578256381443.6943
253,-2651586171862.756
254,-3220922098174.071
255,1098725110957.3926
256,463053586700.48096
257,417922265313.71484
258,4643121703051.057
259,1331689650654.9468
260,-3795247504086.0205
261,-3912479768659.512
262,1063170552212.1113
263,-2522745151523.7495
264,-984387419670.4688
265,-3756948773802.4185
266,-3062227113369.141
267,-1466843195042.0999
268,1073146241417.3154
269,-739180540242.9612
270,-3751865791066.3706
271,2656461125172.7754
272,-4822236265195.454
273,-4551089150603.845
274,-2118898782865.078
275,-3765982357267.866
276,-322591860494.46484
277,-5394594045077.033
278,-2880683620978.1123
279,-4579784144304.818
280,287823982222.1699
281,10664623627562.195
282,-2325614850987.414
283,-3249035010517.063
284,-4778937985972.477
285,-2514896254699.5005
286,4335791275866.373
287,360833066757.0913
288,3769028880265.875
289,-3023738494849.2085
290,815825423302.1865
291,1449535404779.351
292,5284112539081.311
293,-1844683353995.7646
294,955615688373.5186
295,-246483369541.1875
296,-3843184307918.0425
297,596438253500.7871
298,233926839447.90527
299,1892852918347.1558
300,-3584149096241.597
301,1217245640654.9443
302,-3540025228734.5654
303,-3109565248695.3174
304,-3853458856370.7095
305,1526569492602.627
306,586432172196.0396
307,-2201612653506.7725
308,1840213995069.623
309,-5023653204918.617
310,258326797342.2837
311,-1364916162636.8286
312,-1882836569115.4302
313,-3290407456826.283
314,-2692690484180.932
315,200356424407.37598
316,-2897199821412.0435
317,232602976504.89355
318,34343615954.95752
319,409901542016.23535
320,-3476198238295.4233
321,-2644064940505.576
322,151287685695.41602
323,534235040229.00977
324,3524892500258.885
325,1772934133333.7625
326,-2577613569344.1494
327,-3173496760773.512
328,-2770565945616.173
329,-1584894428278.0225
330,-604796788946.1785
331,1350375073580.7822
332,1234225209462.233
333,-3844882745277.004
334,569154831790.1146
335,-4081686926826.0303
336,-4150821700978.376
337,-1903359927744.1272
338,-5328802755728.441
339,1395721050098.7065
340,5230513915017.463
341,315076728978.5371
342,1870968791715.1338
343,-4258409913476.951
344,-3881710741967.8047
345,3848079768335.547
346,1239709961806.6055
347,-3788120803308.9697
348,2584644509771.5215
349,1854799637155.1426
350,5327201743604.008
351,-3381404750127.413
352,3490212284446.5986
353,1289548897243.4424
354,803028269839.1123
355,526384054604.58496
356,-2592861570762.5195
357,-3138319863095.1675
358,1647652518775.042
359,3538034181133.469
360,394579132856.2529
361,-5055301045230.555
362,-118103044282.67285
363,358384729118.55664
364,922573558411.5703
365,1832850415901.5803
366,958249764833.7778
367,-1643281457015.2114
368,1576491213294.8633
369,3242736304064.62
370,4635905533376.543
371,316848159465.8096
372,140509109462.14648
373,-4746955422255.082
374,-1794952680965.5918
375,-4227514618012.407
376,-89317283327.71973
377,-2577571175298.1147
378,-3976652873304.5747
379,1710886188892.1436
380,-1714233837628.13
381,-4286156517326.874
382,-1889902491277.9907
383,-5210445134608.682
384,-3763748848069.871
385,-3101211234540.6084
386,-3860273252376.528
387,4434540525258.551
388,-5504693331614.66
389,-4174005292530.5957
390,-389988257464.99023
391,983284171945.5151
392,1793769181012.0107
393,2352095313452.5864
394,-2436885141606.3525
395,1405979975914.1177
396,4599759833868.859
397,2119136475290.0977
398,-57928502069.20703
399,880762901169.0322
400,578285243136.4463
401,-4928017062725.775
402,-3727220679763.263
403,-3613443079453.69
404,-3716087044648.4985
405,985601298734.4863
406,24140070157.124023
407,-4848768172232.316
408,136855475083.13574
409,852889144356.7607
410,-3047785756866.058
411,1159191956123.149
412,231135495609.15186
413,-3074266610734.9805
414,2143735416673.5571
415,-3411852002996.621
416,354018615783.8721
417,-3624166804689.1533
418,1143697878799.9229
419,-4637215523697.672
420,-4533728398474.111
421,-3747220866024.0107
422,-4924029064892.082
423,-3080094310691.828
424,1834371190345.2373
425,361646538468.4326
426,502285970344.062
427,371211526089.68164
428,-3673584140146.967
429,181903766500.10254
430,5086353703866.658
431,-4402194015.836914
432,4191685767049.296
433,-3633558464854.6504
434,4009427031281.542
435,507008642475.37695
436,-3148253992033.381
437,1201989091507.5874
438,-4733051894803.503
439,-5358399924870.497
440,-4974458744867.044
441,1839764179862.4688
442,4785907968829.715
443,-2291314066585.1616
444,4298487466372.533
445,3831456551113.088
446,-3828683124546.7793
447,-2715897721243.985
448,-904205488464.2471
449,2047995489382.2798
450,5522957267197.331
451,10018762590704.422
452,-5211100488771.137
453,-3051264560312.074
454,476709159218.5908
455,-5387937652120.398
456,-3724540116075.5796
457,-4012150034169.314
458,1899720215342.4033
459,-3766810634039.4116
460,-4622919743400.783
461,-3738656491455.1787
462,2090536159315.6504
463,-3665469996077.2646
464,-4580123848548.686
465,-4760837124333.063
466,-4104777307067.1143
467,-4527904462355.12
468,-3024312440195.025
469,3737900453210.4023
470,297165117434.563
471,1370704416422.8633
472,750159855415.4678
473,932491252054.4888
474,-2929418096406.2334
475,1674323659216.981
476,-3302106171889.2515
477,193053472163.25293
478,-2920329842458.836
479,4554640724938.882
480,-3419925262728.0366
481,1669391538290.9106
482,-4522279468426.508
483,-2817144597945.1484
484,1023694606641.2139
485,-3478848795147.1396
486,539469972107.5327
487,2093552181789.6843
488,865666326034.5547
489,553005294694.5347
490,-2202967179818.9673
491,-4035590524134.424
492,-3432334692644.0103
493,-3859103294669.4004
494,3510683040370.975
495,173208590483.82227
496,-4852273782455.317
497,1166321395217.2285
498,1413534464429.6753
499,441286928478.1172
500,-3241369150500.311
501,4485481800669.074
502,-1929021382960.908
503,4876298819375.465
504,-4663613024533.641
505,2466725782499.5796
506,3301910036111.201
507,-3286779472171.4653
508,-5011588986794.854
509,603906667145.0386
510,-3068166114612.3477
511,200638399778.51758
512,416797224036.6406
513,965194390693.1626
514,41999645620.953125
515,-4374803399909.431
516,11678369735463.307
517,429135557174.4943
518,420735486246.5
519,1804682154450.6748
520,558934042809.8511
521,-2150293629482.788
522,97210681916.33838
523,4875270517111.6455
524,-3370704263444.5635
525,54966653770304.266
526,4513791837678.73
527,-2866557257159.4756
528,-271561649073.3955
529,504998500715.4209
530,1677994692894.5273
531,-3131356443482.053
532,1575410541652.1826
533,-3238300171093.396
534,-3252275035978.902
535,-30023395888.1167
536,-3785304803688.2754
537,619055247133.4995
538,662345336792.2339
539,-1820361178456.6807
540,5172053355560.452
541,-3555731423292.8467
542,1795735276981.043
543,-5256384980343.721
544,-4064317291078.09
545,-3704466738504.574
546,1648517408419.2747
547,3795909591222.0234
548,1929678371152.6367
549,-2795651186577.7827
550,-4253575189386.226
551,5447894549026.064
552,6789201393352.365
553,-3031069421437.8657
554,-3606969033074.984
555,168283511496.04688
556,-3170727385675.8765
557,-3619130540934.6543
558,314487638273.7754
559,209594465147.20264
560,1845289398677.3154
561,-3224479152185.8984
562,-55848657427.322266
563,526889640666.6299
564,-1017142278335.1702
565,4448942339401.152
566,-3595196602579.0215
567,2062174060442.0078
568,4686196694790.046
569,-205744963325.45264
570,-3612294285037.1836
571,-2549612989101.797
572,-9112413079.798828
573,-4404489990614.064
574,1489950652671.0723
575,-515490064683.6489
576,-3730144625864.948
577,-1546421475302.3457
578,-2823343482743.8804
579,-2372147125630.8345
580,-3248281734203.2935
581,-4846912248474.45
582,-4616317179309.897
583,238383129664.58838
584,2261654574511.6387
585,480006910691.59326
586,-2628019033311.484
587,1669368069849.787
588,5319917672098.477
589,-5616626394312.717
590,-2995649323916.688
591,798739381128.4893
592,-2465999595832.5737
593,-3080970045967.593
594,-3893519223722.4463
595,4871001511674.248
596,-4398810179724.992
597,661221437981.2651
598,1497972494024.854
599,-2182176572883.4966
600,-2533957156592.5513
601,7373761542994.395
602,-5003469030959.291
603,-2022113228319.0325
604,1454204225668.0112
605,-3807212136247.3213
606,1016862667168.1846
607,117090320799.99219
608,-3998532528643.081
609,-2940079971927.504
610,-2747973614808.2876
611,5037447128827.121
612,108628193764.1289
613,-3092990730539.364
614,-1380090312435.4666
615,1673650547631.6113
616,4903391386356.858
617,-4233311274752.0527
618,4279437833761.0913
619,760444759218.7002
620,-537709905237.78345
621,-2957979012434.7036
622,2021586289118.622
623,-174166793725.24805
624,1623378214449.1392
625,-3058732757462.2275
626,-2046149677223.694
627,66870031696.93848
628,5216646203370.806
629,3756869267692.7266
630,-4673141361632.15
631,-1241939465953.1902
632,1468980097349.8965
633,-3364886051253.295
634,-2557753742524.8
635,3255097032752.8877
636,491211456513.82294
637,-3013287146754.5356
638,-4761564308211.024
639,752726660611.7148
640,5727637359990.166
641,637214575816.7407
642,-3419838355416.798
643,475339514102.3867
644,-2858178758032.2764
645,5372214376316.987
646,1668905445180.8643
647,11471260757159.463
648,-2364961512177.0415
649,2512147838708.298
650,-2869957722617.973
651,-29812214721.598145
652,-4093412909307.5557
653,1577147463370.5615
654,171350839601.2456
655,-1150817994985.7812
656,2537349587132.4863
657,-46777102433.43848
658,-2103694963482.7427
659,1736584158707.753
660,1613162396265.0464
661,-2213062383515.1816
662,1314199062670.1064
663,433450388868.7207
664,3834780580316.084
665,2931515829259.129
666,-350433172143.1748
667,-900978985986.6138
668,1913367998779.7686
669,-4512061080131.719
670,-3307316978672.95
671,-3446404502674.494
672,1476007418936.2732
673,-2466922573317.5786
674,2297922880146.666
675,-5552700793948.498
676,-2786512577004.4473
677,-2493079931485.5376
678,-3617049686233.0317
679,-3926527885041.548
680,1359578900556.5518
681,454927299543.3135
682,-4399264019941.351
683,-2092374274835.515
684,-3423309285978.258
685,-5003531324067.043
686,-2513971221175.6636
687,1603216727429.0664
688,1064471305789.6147
689,571346427721.0215
690,-4926769186359.189
691,-4692763506388.583
692,-4533132205985.956
693,575074958427.2759
694,745148329004.4678
695,4189885854152.081
696,68241014357.29443
697,-826641198525.5503
698,4842640303216.457
699,-3868111789424.419
700,-4703468432778.982
701,-2052618837624.9766
702,1590704019341.4756
703,413574092465.54297
704,-4620434927436.683
705,-2590758429693.239
706,-4081852746680.2783
707,-4496544922904.41
708,3096314145207.8516
709,-2105763997462.455
710,-2683395283397.402
711,-3142918251932.9004
712,-2581331112258.0283
713,-1924271311271.149
714,-4962609204182.25
715,-3204298746272.4966
716,784115428704.1113
717,27585661526.841797
718,672991185485.9014
719,2167245172348.2842
720,4701335293092.926
721,413373100842.88477
722,748373038005.7827
723,-2473295602292.7344
724,-2639970734622.7197
725,-3168373426048.6807
726,834553138102.8481
727,-1412416890657.6306
728,727412688101.4453
729,-4478648504202.641
730,1516146860050.377
731,-2606763968306.476
732,-4186489678911.042
733,294700988258.1465
734,1052899417806.815
735,6123455002754.576
736,-4579345871605.099
737,-4437908342133.018
738,5023880421498.271
739,-2503994794667.9614
740,1011119461906.1064
741,956634315283.3652
742,4083043390185.0557
743,-3969578440933.4263
744,-3777923288345.6904
745,-4425778188190.187
746,-310042025563.7544
747,-3274433343361.762
748,-4067864040492.982
749,-4278463406758.1025
750,1388391097776.4702
751,-4339270823968.8135
752,-2828567697527.9585
753,5791233643074.249
754,-4163834119892.834
755,-4106635586764.23
756,-3456258245970.637
757,-3154901630820.7803
758,-4468175029056.404
759,-2950267777524.371
760,-2851828625277.7896
761,1639126419282.6807
762,2377674195443.358
763,-1588184338048.705
764,1547945414529.8818
765,248397753000.13428
766,857378525574.2292
767,1106788290296.9248
768,-4915943152288.135
769,1450646948398.4941
770,-3622754354466.441
771,1763371204459.707
772,2180598789685.622
773,-4771652869522.253
774,-2914191414389.572
775,-904090369654.0527
776,4346763527773.838
777,283398910533.2549
778,1805698397876.7686
779,152264231257.52588
780,-1370884130509.3428
781,-50121809592.37695
782,1202095722880.788
783,2167970497431.7812
784,-139978177978.42188
785,118258787659.52344
786,1161219021068.0479
787,5127417899029.86
788,1139829002360.5977
789,822818573443.3838
790,1756559474962.3555
791,378519577202.2627
792,-2507425744844.4
793,578460159365.6782
794,-3311849588434.6646
795,1247879763809.0918
796,3340379081998.0234
797,1788248743613.501
798,1551891751562.7163
799,-1895271451201.8818
800,-2976885095319.13
801,4676949062222.867
802,-4740652170606.144
803,850989569708.4111
804,632536454972.917
805,1479745479325.914
806,2681396723106.3633
807,-5021433784875.296
808,6063935407588.129
809,-3905331203068.168
810,-166603571549.02002
811,380435530257.9951
812,-1979158473855.7385
813,-3816472670036.3525
814,-2733561296368.546
815,-3932008085877.718
816,-1779013614230.878
817,1814125479852.0996
818,-3013736269627.4326
819,-3443643284030.217
820,1425992035293.0703
821,1523501041770.3667
822,-3256386851538.519
823,3423073949674.895
824,-3480207181191.035
825,-4939329731978.072
826,-3967509159605.684
827,-4020017528127.037
828,1302961942178.0605
829,741583776226.3535
830,93693568140.9253
831,267626477183.7495
832,-4590987414520.992
833,-2530294641574.3887
834,231796579620.3623
835,-3400296181194.356
836,495178532741.7534
837,-3912120995572.959
838,1746478979964.796
839,952027894739.1201
840,6181857523521.488
841,-3600386568781.3687
842,-2180484630845.3872
843,940832649695.8408
844,568974946818.5242
845,328459330221.9292
846,628353700550.4087
847,-778661769564.7029
848,1073610758149.9722
849,1385480922025.9019
850,12674801841270.227
851,1993782130446.9297
852,-2372751444188.374
853,-3260978190275.547
854,-3221399034349.4
855,1471785657255.4702
856,-4862293839738.17
857,-3014440436846.092
858,-2713196684071.888
859,-4897233811156.377
860,-4549988041983.873
861,-3390540318169.0806
862,-4307001420817.8555
863,-155791372238.68994
864,-3496748712331.69
865,18609988471.549805
866,1475870979841.248
867,782431857413.5796
868,-4056945913816.8105
869,-4018972279438.332
870,-3419957337555.4185
871,62487889095.55176
872,-4307836548844.5205
873,4039417615881.4004
874,187434466786.33984
875,-2754500320810.4946
876,-2207113691916.154
877,-3912592162363.9883
878,-2896263248392.907
879,-3405831996360.4956
880,-3255753725959.383
881,595521297148.7852
882,-2158873927291.7407
883,768878570852.8145
884,-3868532831160.184
885,-3283128727473.9375
886,-2281799857470.946
887,525762645221.0918
888,-1515485094665.0605
889,-4138083382728.9873
890,75001898076.18457
891,241067047780.14062
892,5719484182434.027
893,-3840038482367.208
894,-836470517472.4126
895,1833514111210.4258
896,-3738857995281.8877
897,1152796253665.291
898,-3704818133508.639
899,198742685474.3872
900,-5049367493357.611
901,-5393404811258.72
902,4907994206441.898
903,-2742304803247.5366
904,169306953875.25586
905,124118586559.70801
906,-3385606914301.422
907,1879849087226.8555
908,716720598662.0591
909,5225670696380.875
910,2492797196900.323
911,-3495167304383.4146
912,-3986823072623.962
913,-3533133862491.8457
914,-3466649585143.5757
915,-4678793126349.343
916,2465692958701.5435
917,-300410140765.5571
918,-1997554593636.3477
919,-3216096124662.023
920,-2563950536354.1826
921,-3554182291993.8354
922,1130330184829.0708
923,-3053148452443.2363
924,-749852876439.9679
925,9454932966360.783
926,4724348736992.777
927,58259153369.33594
928,2800172648240.665
929,-1834092601595.9575
930,105640631442.31982
931,-2211311266239.3745
932,1495050872937.8872
933,-4999593739610.117
934,-2177900270835.1492
935,2659968336431.794
936,-2869960392689.9644
937,-3233337736598.3022
938,-2042815680971.685
939,-3131945200173.1685
940,270777785506.72168
941,-2628969705321.156
942,1013531018086.6064
943,-3195017177181.0977
944,-2748513274239.1646
945,87402302924.14014
946,-5451738176244.432
947,-2789993680520.8193
948,665320403927.5645
949,3156247097482.0146
950,-2528211933297.5728
951,-4216108473648.582
952,-2148868828984.8953
953,-3833129870918.3438
954,210580578108.7788
955,-2427557139762.545
956,1271451540798.8853
957,-2988959734953.205
958,-1459541935877.9082
959,-3539667874110.8936
960,773708979296.3574
961,759976489840.6284
962,1749343633289.6348
963,680274172166.435
964,-3744641903562.3213
965,4976307890947.846
966,56163803342625.016
967,-3575189726748.474
968,5248793937362.842
969,-1332453236260.8381
970,-3747820673457.663
971,660179297044.5322
972,-3691529264847.248
973,-2541590425973.701
974,4132064995353.408
975,-2081445759820.1184
976,2601493378076.498
977,-3136403250535.7944
978,5953890638660.057
979,-4542904769035.382
980,172582646979.67285
981,-3529961327004.536
982,-2439597385010.4424
983,510092994721.3242
984,664779189934.5786
985,-3130164952180.9546
986,1132179897366.959
987,8806144433354.145
988,-1905219740676.3108
989,-4039720401603.1885
990,9126405074.423828
991,434656402529.0791
992,-4209561545553.9907
993,3826412371168.506
994,821200493764.791
995,291107789463.5044
996,-2949697435727.98
997,-2540015929396.2607
998,-3971391095130.6387
999,1384093123587.5405
1000,-1764738786796.0554
1001,1605113320394.4795
1002,1363985814368.9966
1003,-4595610293250.987
1004,659370948717.1455
1005,-3600443397552.865
1006,582438722438.1719
1007,433452850861.42334
1008,-1687558203547.3516
1009,-2680665512953.617
1010,6643006183923.145
1011,961784296128.5762
1012,711243742185.2993
1013,-3351118217110.126
1014,-2436884521142.5796
1015,312304679987.11084
1016,1965877367954.4443
1017,-4030346401262.812
1018,1471441279648.3813
1019,4004322973042.0605
1020,2785663844597.953
1021,1871047162231.1943
1022,256128981726.28467
1023,-3994668144701.463
1024,-3802850132239.0845
1025,-4381092870865.319
1026,-2364794788505.926
1027,631552191063.9873
1028,-2333026041724.265
1029,1815965988122.94
1030,-5168434994181.858
1031,4375323806875.4727
1032,-2364032028023.2725
1033,-3291131468316.7524
1034,-2612837494223.3574
1035,-4252171113529.1313
1036,-3783880479737.3506
1037,9917815523.632812
1038,7632984920254.518
1039,-2275434581767.367
1040,1341027629998.1494
1041,1058946009935.9438
1042,1400504669187.0142
1043,-3675681948800.754
1044,3474779294324.0225
1045,4466650088252.399
1046,125127343253.77441
1047,57018579440507.44
1048,-4427455388672.444
1049,-3290761941337.9307
1050,128002353507.37646
1051,-2098225549466.3271
1052,1143698255494.0664
1053,688527390110.8643
1054,-20044792941.010742
1055,600560375501.9941
1056,5908060507308.435
1057,-2346741703639.524
1058,359716880008.7656
1059,451502530341.16895
1060,3432792753428.7925
1061,813030399794.9121
1062,46893900505.10498
1063,1438549732668.4673
1064,-2824021660475.24
1065,-3983668806870.6016
1066,-2852045585654.6914
1067,-4328560569148.5625
1068,-52983794992.808105
1069,552454369096.7808
1070,-3837729547371.248
1071,-4324625516098.1904
1072,-484755534326.0991
1073,423493973455.87305
1074,1217890870366.1597
1075,-2131028626593.0393
1076,115036069600.0747
1077,-3828637765843.269
1078,-3027702676213.173
1079,-3089490279147.7495
1080,-3164156082808.8213
1081,-3270369504137.422
1082,-391004994738.81006
1083,10895818514.419922
1084,-2756916706608.9062
1085,-3409923105376.0073
1086,-3088861911836.466
1087,-3410314452655.623
1088,-3685759302622.703
1089,-4735987079925.441
1090,-2286009665257.7363
1091,-3174365908821.4185
1092,-2517800264354.0317
1093,-4012030302368.748
1094,1205255396886.5615
1095,-3624346904522.539
1096,776240627729.1826
1097,-3691328635335.467
1098,-3302154478117.4985
1099,2695206165619.7666
1100,-3972572287620.0103
1101,516309525975.54834
1102,4522045104369.185
1103,-2672741842006.2075
1104,-3491957251156.051
1105,-2638073113175.775
1106,-4169302309852.7236
1107,-3156745198085.401
1108,-3381685582805.8574
1109,392895961003.27686
1110,-92270170462.7334
1111,3859026378454.5566
1112,-4711378907309.248
1113,272355078381.10693
1114,1351340751196.3564
1115,1450502219267.333
1116,-3865969681307.5767
1117,-4478172357583.29
1118,2034283328681.454
1119,-2843263555090.323
1120,-1628480314547.8643
1121,-325750677660.0249
1122,-1997885186919.6064
1123,-2690011502221.3955
1124,-4189471237632.4297
1125,990688116739.898
1126,6167093813088.682
1127,-4750198514848.296
1128,-2604610957627.8057
1129,-3008139039361.364
1130,-3519352696950.026
1131,-2958613832902.8677
1132,3300108276946.8037
1133,107408797000.02246
1134,416920134566.0303
1135,-2939528185430.301
1136,4701563461219.316
1137,-1391258323651.9822
1138,-2230398104966.3613
1139,1314248382264.3936
1140,1562804395465.7832
1141,2037989616690.3066
1142,-3163462470398.169
1143,-1330602318401.683
1144,181027959484.09076
1145,-3523260541566.8496
1146,-4874887141254.961
1147,-4144131028291.3574
1148,-3252656801998.51
1149,-3030941132410.1235
1150,475541904980.4863
1151,1389819870002.7861
1152,-3819566596882.8027
1153,2429614235425.709
1154,1276170082666.4385
1155,-37540388992.30762
1156,77603718349.92969
1157,2318123134168.3887
1158,-3024677385685.8755
1159,368101603647.2261
1160,-2895160789351.62
1161,-4324900753956.3135
1162,-3910903532823.6465
1163,-1409014724010.6792
1164,1035976782353.9863
1165,1249859476513.4082
1166,29782735039.934082
1167,-3162542143619.298
1168,-1902716247560.6729
1169,-2368807871016.7676
1170,1472305380883.9717
1171,1203172734766.644
1172,1719327640143.3555
1173,4487467042728.892
1174,766781331201.1465
1175,356569704683.9971
1176,-3413495328191.193
1177,-3093682032802.3125
1178,-109676153495.69336
1179,-2679581800904.8545
1180,-2163641508832.5574
1181,-3266697711776.1724
1182,-5115593016950.186
1183,-3344751581900.296
1184,801577059045.8774
1185,-1905878513460.5234
1186,592014334538.8379
1187,5016761477399.504
1188,-2466714663838.5054
1189,-730445204481.5244
1190,5606035807697.789
1191,-4857079275760.527
1192,-2794542842358.414
1193,-4341834481048.205
1194,-4663325396043.334
1195,-3541906504788.96
1196,910280866786.8818
1197,-2307421278407.6143
1198,239312906338.87744
1199,-2980920043699.6426
1200,540241237915.4131
1201,7690995451869.191
1202,743885383941.5498
1203,-3723674116284.992
1204,1340162383112.338
1205,-1800171626760.6274
1206,-5175664980668.963
1207,591374955774.2861
1208,1586848529878.8418
1209,3771507979573.1934
1210,782485824788.7378
1211,-3607380908312.7617
1212,-1927412701987.1714
1213,-4644039504985.395
1214,-4957001341785.635
1215,1726015410860.2388
1216,4749203209199.66
1217,2391523269190.3594
1218,4382637344662.2793
1219,-3488138891206.4365
1220,-189252061082.90918
1221,375742268768.68066
1222,-4331538803268.8354
1223,-5202204545328.7295
1224,-1566863898180.075
1225,913323147955.2705
1226,-11790012342.830078
1227,398537231628.1748
1228,-21110896396.807617
1229,-3477641070865.6562
1230,3923302678886.171
1231,3743860880570.4453
1232,-184223006572.6338
1233,-4055983319743.421
1234,-3647331264755.419
1235,2296002767272.3096
1236,-5101741426563.168
1237,1202410683951.0566
1238,-3844626647934.7
1239,-66544905579.07031
1240,1019737044859.1138
1241,1149496572040.0317
1242,-3245326078723.182
1243,5065834991171.705
1244,-2179906056346.5234
1245,-3620635526647.8203
1246,216780309268.6997
1247,-4876201772059.635
1248,-3199453808131.92
1249,-3624355568529.258
1250,1633785077245.67
1251,-2918573657771.212
1252,-3220945543751.658
1253,1440901369723.954
1254,-4269513821232.1973
1255,-3260460070875.172
1256,5811927656029.743
1257,-3072474626062.7754
