20,-650,332194,-220,9,855,-409,-110,-378,-711,0,0,20,289,0
76,-650,82628,-131,4,-297,-596,723,-142,-711,0,0,45,289,0
35,-650,276552,-220,9,553,608,-637,-142,-711,0,0,40,289,0
45,-650,214627,700,16,749,-804,-715,-142,-711,15020,0,40,-899,1
51,7,120781,351,15,-297,-804,723,-476,-711,99999,0,70,-737,1
52,-837,146565,81,12,553,-596,-637,-142,268,4865,0,30,289,0
33,-650,176185,951,8,553,608,-637,-142,-711,0,2258,42,289,0
38,263,149135,81,12,855,416,-637,-378,-711,0,0,40,289,0
35,263,227128,-220,9,553,608,-110,-142,-711,0,0,40,289,0
34,-650,140092,-220,9,855,-109,-637,-142,-711,0,0,40,289,0
18,-650,192022,-958,10,855,-596,-110,-142,-711,0,0,20,289,0
44,-650,163215,951,8,553,-102,-715,-142,268,0,0,40,289,0
42,7,217597,-220,9,553,454,-110,-142,-711,0,0,50,727,0
47,-837,140644,-958,10,-297,-871,723,-142,-711,0,0,40,289,1
26,-650,37898,-691,11,855,608,-637,-142,-711,0,0,65,289,0
33,-650,240763,-958,10,-297,-102,723,-378,-711,0,0,40,289,0
42,-650,136986,-220,9,-297,608,723,-142,-711,7688,0,50,289,1
51,-837,101119,-220,9,-297,-871,723,-142,-711,0,0,70,289,0
59,7,124771,-85,13,-297,500,723,-142,-711,0,0,30,289,0
31,-650,171871,950,14,855,-804,-637,-142,268,0,0,46,289,0
45,-650,135339,-958,10,-297,608,723,533,-711,0,0,45,289,0
39,7,222204,-958,10,553,-596,-637,-142,268,3325,0,40,289,0
56,-206,255386,-958,10,-297,416,723,533,-711,0,0,40,-667,0
35,-650,211154,-220,9,-297,454,723,-142,-711,0,0,45,289,0
75,7,31428,-220,9,-297,500,723,-142,-711,3456,0,40,289,0
71,7,31781,-220,9,-297,500,723,-142,-711,0,1510,35,289,0
46,7,317253,-220,9,-297,608,723,-142,-711,0,0,25,289,0
37,-650,333305,700,16,-297,-804,-744,-142,268,0,0,35,289,0
30,-650,337908,81,12,-297,416,-744,-378,268,0,0,20,289,0
75,263,220618,-958,10,749,416,-637,-142,268,0,0,10,289,0
29,-650,179768,-958,10,-297,608,723,-142,-711,0,0,50,289,0
51,-650,231919,941,7,-297,608,723,-142,-711,0,0,45,289,0
41,-650,34037,-220,9,855,-409,-637,-142,-711,0,0,40,289,0
18,1,28357,-958,10,855,-376,-110,-142,268,0,0,20,289,0
30,-837,19302,-220,9,-297,608,723,-142,-711,4386,0,70,-347,1
35,-650,200426,-691,11,-357,-804,-715,-142,268,0,0,44,289,0
40,-650,240698,-85,13,-297,-190,723,-142,-711,0,0,50,289,1
39,-650,193689,-958,10,-297,-102,723,-142,-711,0,0,40,289,0
42,-837,263871,-220,9,-297,416,723,-142,-711,0,0,8,289,0
46,-457,283004,-691,11,553,-190,-715,533,268,0,0,63,-350,0
40,-206,199303,81,12,-297,-804,723,-142,-711,0,0,40,289,1
31,-837,48520,81,12,855,-871,-715,-142,-711,0,0,40,289,0
23,-650,181820,-958,10,855,-409,-110,-142,-711,0,0,20,289,0
68,-457,31661,-220,9,-297,500,723,-142,-711,0,0,65,289,0
41,-650,183203,-220,9,-297,-938,723,-142,-711,0,0,50,289,1
23,-837,250165,-85,13,855,-804,-110,-142,268,594,0,40,289,0
17,-650,313444,951,8,855,454,-110,-142,268,0,0,20,289,0
54,-650,146551,-220,9,-297,416,723,-142,-711,0,0,54,289,1
36,-650,188571,-220,9,-297,608,723,-142,-711,0,0,40,289,0
60,-650,216574,-85,13,553,-190,-637,-142,268,0,0,40,289,1
53,-837,283602,950,14,-297,-804,-744,-142,268,15024,0,40,289,1
54,-650,155408,-220,9,749,-409,-715,-142,268,0,0,40,289,0
25,-837,206002,-220,9,553,-109,-715,-142,268,0,0,40,289,0
21,-650,92863,-220,9,855,-102,-637,-142,-711,0,0,40,289,0
34,-650,157024,-187,6,855,-596,-715,-378,268,0,0,20,289,0
57,-650,217886,-220,9,749,416,-637,-142,268,0,0,36,289,0
41,-650,96635,-220,9,855,-190,-637,533,-711,0,0,60,289,0
32,-650,206541,941,7,553,608,-110,-142,-711,0,0,50,289,0
28,-837,197932,-958,10,855,416,-110,-142,268,0,0,16,289,0
47,-650,268022,-220,9,-297,-938,723,-142,-711,0,0,55,289,1
39,-650,121468,-85,13,855,-190,-110,533,268,0,0,35,289,0
26,-650,410240,941,7,855,608,-637,-142,-711,0,0,40,289,0
29,-837,211032,81,12,-297,-871,723,-142,-711,0,0,72,289,1
30,-650,112115,-220,9,-297,-102,723,-142,-711,0,0,60,-678,1
27,-650,124953,-220,9,855,-596,-637,-142,-711,0,1980,40,289,0
46,-206,344415,950,14,-297,-43,723,-142,-711,0,1887,40,289,1
33,-650,198727,-220,9,553,-109,-637,-142,268,0,0,40,289,0
23,-650,193586,-958,10,906,500,-411,-142,268,0,0,40,289,0
24,1,108495,-220,9,855,-376,-110,-142,-711,0,0,40,289,0
50,-650,125417,-85,13,-297,-190,723,-142,-711,7298,0,65,289,1
46,-650,110151,-691,11,553,-190,-715,-142,268,0,0,45,289,0
37,7,150993,941,7,-297,-938,723,-142,-711,0,0,45,289,0
47,-837,246891,-85,13,-297,-871,723,-142,-711,0,0,40,289,0
55,-650,107308,-691,11,-297,-102,723,-142,-711,0,0,40,289,0
43,-650,194636,-85,13,-297,608,723,-142,-711,0,0,48,289,1
55,-650,200992,-958,10,749,-596,-637,-142,268,0,0,35,289,0
37,-650,280966,-958,10,-297,-102,723,-142,-711,0,0,50,289,1
34,-650,235271,-958,10,855,-102,-110,-142,-711,0,0,86,289,1
41,1,307589,-85,13,-297,-376,-744,533,268,0,0,5,791,0
49,-650,48120,-220,9,855,-938,-715,-378,268,1506,0,40,289,0
58,-650,142182,-220,9,-297,608,723,-142,-711,0,0,25,289,0
23,1,62507,-958,10,855,-376,-637,-142,268,0,0,12,289,0
57,-650,190942,835,2,749,-35,-637,-378,268,0,0,30,289,0
35,-650,112158,-187,6,-297,608,723,-142,-711,0,0,40,289,0
30,-650,143526,-85,13,855,454,-110,-142,-711,0,0,40,289,0
21,-650,26842,-958,10,855,454,-637,-142,268,0,0,20,289,0
31,-650,175548,-220,9,855,-596,-637,-476,268,0,0,35,289,0
53,263,197184,950,14,-297,-190,723,-142,-711,0,0,70,289,1
66,-457,197816,-85,13,-297,-190,723,-142,-711,10605,0,40,289,1
58,-650,107897,-85,13,-297,-190,723,-142,-711,7688,0,40,289,1
26,-650,187248,-220,9,-297,-804,-637,-378,-711,0,0,40,289,0
27,-650,445365,-85,13,855,416,-637,-142,-711,0,0,40,289,0
20,1,163911,-958,10,855,-376,-110,-142,268,0,0,40,289,0
51,-650,163027,-220,9,553,-409,-715,-142,268,0,0,20,289,0
43,-650,243580,-85,13,-297,-804,723,-142,-711,0,0,40,289,1
37,-650,259882,-691,11,855,454,-715,-378,268,0,0,6,289,0
20,-650,190772,81,12,855,-596,-637,-142,268,0,0,40,289,0
38,-650,101387,-220,9,-297,-596,-744,-142,268,0,0,43,289,0
27,-650,267325,-220,9,-297,454,-744,-142,268,3464,0,40,289,0
44,-457,64632,700,16,-297,-804,723,-142,-711,0,0,60,289,0
39,-650,205338,-85,13,-297,454,723,-142,-711,0,0,60,289,0
50,-650,163671,-220,9,-297,608,723,-142,-711,0,0,40,289,0
64,-650,217802,-220,9,749,608,-637,-142,268,0,0,40,289,0
61,-650,119684,-220,9,-297,-596,723,-142,-711,0,0,50,289,0
38,-837,123983,-85,13,855,-190,-715,533,-711,0,1741,40,-479,0
31,-650,163303,-691,11,553,454,-110,-142,268,0,0,38,289,0
19,-650,40425,-958,10,855,454,-637,-142,268,0,0,28,289,0
37,-457,291518,-85,13,-297,608,723,-142,-711,15024,0,55,289,1
24,-650,174845,-220,9,855,416,-637,-142,268,0,0,40,289,0
39,-650,191342,-85,13,-297,608,723,533,-711,0,0,40,791,1
34,-650,173854,950,14,553,-190,-637,-142,-711,27828,0,60,289,1
24,1,196388,81,12,855,-376,-637,-142,-711,0,0,12,289,0
38,-650,143123,-220,9,-297,608,723,-142,-711,0,0,40,289,0
33,7,24504,-958,10,-297,608,723,-142,-711,0,0,60,289,0
33,-650,400416,-187,6,855,-596,-110,-378,-711,0,0,20,289,0
25,-650,174545,-220,9,855,416,-715,-142,268,0,0,46,289,0
36,7,258289,-220,9,855,608,-110,-142,-711,0,0,35,289,0
49,-650,82572,-958,10,855,-596,-637,-142,268,0,0,60,289,0
39,-206,257175,-85,13,553,-109,-715,-378,268,0,625,40,289,0
26,-650,152855,-220,9,855,-190,-110,-476,268,0,0,40,-67,0
70,-650,278139,-220,9,-297,454,723,-142,-711,3432,0,40,289,0
57,7,57071,-958,10,-297,608,723,-142,-711,3137,0,40,289,0
28,-650,109001,950,14,-297,-804,723,-142,-711,0,0,38,289,1
19,-650,282698,-131,4,855,416,-110,-142,-711,0,0,80,289,0
34,-206,341051,950,14,-297,416,723,-142,-711,0,0,50,289,1
21,-650,376393,-220,9,855,416,-110,-142,268,0,0,25,289,0
38,-650,324053,-85,13,-297,454,723,-142,-711,0,0,40,289,1
90,-650,51744,-220,9,855,-596,-637,-378,-711,0,2206,40,289,0
32,-457,124052,-220,9,-297,454,723,-142,-711,0,0,50,289,0
33,-650,272669,81,12,855,416,-715,533,-711,0,0,30,-508,0
46,7,525848,941,7,-297,-938,723,-378,-711,0,0,48,289,0
34,7,313729,-85,13,-297,454,723,-142,-711,0,0,60,289,1
41,-650,173858,-220,9,-297,-596,723,533,-711,0,0,40,-937,0
19,1,80978,-220,9,855,-376,-110,-142,268,0,0,25,289,0
33,7,175502,-85,13,-297,-804,723,-142,-711,0,0,60,289,0
30,-650,53285,-691,11,-297,-102,723,-142,-711,0,0,40,289,0
25,-650,135845,-958,10,855,416,-110,-142,268,0,0,40,289,0
25,-650,188507,-131,4,855,-102,-411,-142,268,0,0,40,-379,0
17,-650,95446,-187,6,855,-596,-110,-142,-711,0,0,15,289,0
47,-650,274200,941,7,-297,608,723,-142,-711,7298,0,40,289,1
51,-650,105788,-116,3,906,-596,-715,-378,268,0,0,40,-932,0
31,-650,31510,81,12,-297,608,723,-142,-711,0,0,40,289,0
33,-650,195770,-220,9,-297,-102,723,-142,-711,0,0,40,289,0
51,-650,89652,-220,9,553,416,-715,-142,268,4787,0,24,289,1
32,-650,133530,950,14,-297,-804,-744,533,268,0,0,20,289,0
24,-650,192201,-958,10,855,-190,-637,-378,268,0,0,20,289,0
45,-206,90533,-85,13,855,-190,-637,-142,268,0,0,45,289,0
41,-650,143003,-691,11,-297,-596,723,533,-711,7298,0,60,-737,1
25,-650,186370,-220,9,-297,-409,723,-142,-711,0,0,40,289,0
31,-650,66815,-220,9,-297,608,723,-142,-711,0,0,50,289,0
24,-650,186221,941,7,553,454,-715,-142,268,0,0,35,289,0
48,-457,192945,-220,9,-297,-190,723,-142,-711,7688,0,40,289,1
59,1,220783,-187,6,749,-376,-715,-142,268,0,0,40,289,0
37,7,326400,-220,9,-297,-938,723,-142,-711,0,0,30,289,0
41,-650,211253,950,14,-297,-190,-744,-142,268,0,0,40,289,1
38,7,331374,941,7,-297,-596,723,-142,-711,0,0,60,289,0
56,-650,102106,-220,9,-297,-409,723,-142,-711,0,0,40,289,0
34,-650,35595,-691,11,-297,-109,723,-142,-711,0,0,40,289,0
81,-650,98116,-85,13,749,454,-637,-142,-711,0,0,50,289,1
36,-837,101833,-85,13,906,-804,-637,-142,-711,0,0,40,289,0
26,-650,112847,-691,11,855,-109,-110,-142,-711,0,0,40,289,0
29,-650,134813,-220,9,-297,608,723,-142,-711,0,0,50,289,0
41,-650,116391,-85,13,-297,-190,723,-142,-711,0,0,40,289,1
59,-650,750972,-220,9,-297,-102,723,-142,-711,0,0,40,289,0
31,-650,80511,81,12,553,-109,-637,-142,268,0,0,44,289,0
24,-650,314440,-220,9,855,-102,-637,-142,268,0,0,40,289,0
31,-650,164243,-958,10,-297,608,723,-142,-711,0,1579,40,289,0
20,-650,325033,951,8,855,-596,-110,-378,-711,0,0,35,289,1
32,-650,164197,-85,13,-297,-190,723,-142,-711,0,0,60,289,1
25,-206,207342,-958,10,855,-190,-637,-378,-711,0,0,40,289,0
43,7,245056,365,1,-297,-938,723,-378,-711,0,0,40,27,0
45,-650,196584,-691,11,855,-804,-637,-142,268,0,1564,40,289,1
50,-206,251585,-85,13,553,-190,-637,-142,-711,0,0,55,289,1
40,-650,59916,-220,9,-297,608,723,-142,-711,0,0,40,289,0
60,7,95445,-958,10,-297,-938,723,-142,-711,3137,0,46,289,0
31,7,325355,-85,13,-297,-190,-744,-142,268,0,1902,40,289,1
19,-650,69182,-958,10,855,-596,-110,-142,268,0,0,27,289,0
36,-650,229180,-958,10,553,608,-715,-142,268,0,0,40,585,0
27,7,259873,-220,9,-297,-596,723,-378,-711,0,0,60,289,1
26,-650,366889,-220,9,855,-938,-637,-142,-711,0,0,40,289,0
38,-650,207568,-85,13,-297,-190,723,-142,-711,5178,0,40,289,1
49,-650,50567,-958,10,553,416,-637,-142,268,0,0,32,289,0
43,-650,196344,-116,3,-297,-596,723,-142,-711,0,0,40,-67,0
19,-650,196857,941,7,855,416,-110,-142,268,594,0,15,289,0
31,-650,209101,-85,13,-297,-190,723,-142,-711,0,0,50,289,1
46,-837,199281,-85,13,906,-804,-715,-142,-711,0,0,40,289,0
17,1,165361,-187,6,855,-376,-110,-142,-711,0,0,40,289,0
60,-650,198727,-220,9,-297,-804,723,-142,-711,0,0,30,289,0
36,263,180220,-220,9,-297,-190,723,-142,-711,0,0,50,289,0
47,-650,78022,81,12,-297,454,723,-142,-711,0,0,50,289,0
81,263,132204,835,2,749,-596,-637,-142,268,0,0,20,289,0
32,-650,56150,-220,9,-297,454,723,-142,-711,0,0,40,289,0
44,-650,201599,941,7,855,-102,-715,-378,268,0,0,40,289,0
36,263,116554,-85,13,855,416,-637,-142,268,0,0,40,289,0
30,-650,275232,81,12,855,-804,-715,-378,268,0,0,36,289,0
85,-650,188328,950,14,749,-804,-637,-142,268,0,0,5,289,0
30,263,136997,-220,9,553,-190,-715,-142,268,0,0,40,289,0
18,-650,251923,941,7,855,454,-110,-142,268,0,0,15,289,0
27,-650,236481,351,15,855,-804,-637,533,-711,0,0,10,-737,0
38,-650,82622,-958,10,553,608,-715,-142,-711,0,0,40,289,0
21,-650,219137,-187,6,855,-596,-110,-378,-711,0,0,25,289,0
18,-650,209792,-958,10,855,-596,-110,-142,268,0,0,40,289,0
33,7,24504,-220,9,906,608,-411,-142,-711,0,0,50,289,0
28,-650,354095,-958,10,855,454,-637,-142,268,0,0,40,289,0
19,-650,190817,-958,10,855,454,-110,-142,268,0,0,40,289,0
38,-837,227154,-85,13,-297,608,723,533,-711,0,0,40,791,0
27,-650,54897,-220,9,-297,-409,723,-142,-711,0,0,40,289,0
42,7,373403,-220,9,-297,500,723,-142,-711,0,0,50,289,0
21,-650,89991,-958,10,855,416,-110,-142,268,0,0,40,289,0
31,-650,243142,-220,9,553,-102,-715,-142,268,0,0,40,289,0
57,-650,69884,-220,9,-297,454,723,-142,-711,0,0,40,289,1
34,-650,189809,-958,10,-297,-190,723,-378,-711,0,0,52,-491,0
39,-650,58343,-958,10,-297,-102,723,-142,-711,0,0,40,289,1
31,-650,100734,700,16,855,-804,-637,-142,268,0,0,28,289,0
26,-650,181666,-958,10,-297,-102,-744,-142,268,0,0,40,289,0
24,-650,122234,-958,10,855,416,-637,-378,268,0,0,20,727,0
38,-650,237091,-958,10,-357,-596,-715,-142,268,0,0,36,-922,0
21,7,409230,-958,10,855,416,-110,-142,-711,0,0,30,289,0
51,-650,293802,-116,3,-297,-409,723,-378,-711,0,0,52,289,0
48,-650,136455,-958,10,553,454,-637,-142,268,0,0,16,289,0
30,-650,77634,-220,9,-297,-190,723,-142,-711,0,0,40,289,0
60,-650,367695,81,12,-297,416,723,-142,-711,0,0,40,289,1
26,263,205333,-85,13,855,-804,-637,-142,268,0,0,10,289,0
48,7,28791,-220,9,-297,454,-744,-142,268,0,0,50,289,0
42,-650,413297,-958,10,-297,-109,723,-142,-711,0,0,40,289,0
42,-837,96524,-220,9,-297,-190,723,-142,-711,0,0,60,289,1
38,-650,249720,-691,11,553,-804,-715,-378,268,0,0,40,289,0
48,-650,41411,-958,10,553,-804,-637,-142,268,0,0,50,289,0
21,-650,109667,-958,10,855,-596,-110,-142,-711,0,0,40,289,0
38,-650,196123,-220,9,-297,608,723,-142,-711,0,0,50,289,0
36,-650,116608,-220,9,553,-102,-715,-142,268,0,0,38,289,0
50,-650,474229,-220,9,553,-102,-110,-142,-711,0,0,40,289,0
34,1,197688,-220,9,855,-376,-637,-378,268,0,0,40,289,0
23,-650,114939,-958,10,855,-596,-110,-142,268,0,0,30,289,0
50,-837,163576,950,14,855,-804,-637,-142,268,0,0,50,289,1
43,-650,199657,-220,9,906,416,-715,-142,268,0,0,20,289,0
22,-650,180052,-958,10,855,454,-110,-142,-711,0,0,20,289,0
45,-650,358701,951,8,855,-596,-110,-142,-711,0,0,10,-67,0
21,-650,225823,-958,10,855,416,-637,-142,268,0,0,40,289,0
90,1,77053,-220,9,749,-376,-637,-142,268,0,4356,40,289,0
29,7,29616,-220,9,855,500,-110,-142,-711,0,0,65,289,0
41,-650,197919,-220,9,-297,416,-744,-142,268,0,0,60,289,0
62,-650,26966,-958,10,749,416,-637,-142,268,0,0,40,289,0
38,-837,134444,-958,10,-297,-871,723,-142,-711,0,0,72,289,0
32,-650,36467,81,12,-297,416,723,-142,-711,0,0,45,289,1
55,-650,206487,-958,10,-297,-804,723,-142,-711,0,0,40,289,1
61,-650,90051,-131,4,-297,-102,-744,-142,268,3456,0,44,-738,0
34,-650,226883,-220,9,906,608,-715,-142,-711,0,0,49,289,0
20,-650,353696,-958,10,855,416,-110,-142,-711,0,0,28,289,0
26,-837,189027,-220,9,-297,-938,723,-142,-711,0,0,40,289,0
42,-650,31251,-691,11,-297,454,723,-142,-711,0,0,37,289,0
39,-650,155603,-958,10,855,-596,-110,-378,268,0,2205,40,289,0
34,-457,343789,-85,13,-297,-190,723,-142,-711,7688,0,55,289,1
33,-650,238381,-958,10,855,608,-637,-378,-711,8614,0,40,289,1
28,-650,174327,-220,9,-297,-102,723,-142,-711,0,0,50,289,0
21,-650,239577,-958,10,855,416,-110,-142,-711,0,0,40,289,0
47,-650,187969,941,7,553,-596,-637,-142,268,0,0,38,289,0
55,1,170994,-220,9,855,-376,-637,-142,268,0,0,40,289,0
57,7,103948,351,15,-297,-804,723,-142,-711,0,0,30,289,1
44,-650,67671,-958,10,-297,-409,723,-142,-711,0,0,40,289,0
20,-650,403519,-220,9,855,-596,-637,-142,-711,0,1719,33,289,0
21,-837,596776,-958,10,855,416,-110,-142,-711,0,0,40,-834,0
33,-650,118941,-85,13,-297,-190,-744,-142,268,0,0,40,289,1
20,-650,49179,-958,10,855,-804,-637,-142,-711,0,0,35,289,0
53,-650,350131,-85,13,-297,-804,-744,-142,268,0,0,48,289,1
18,1,437851,-958,10,855,-376,-110,-142,-711,0,0,40,289,0
17,-650,270587,941,7,855,-596,-110,-142,-711,0,0,20,-99,0
22,-650,189277,-220,9,855,-102,-715,-378,268,0,0,40,289,0
23,263,251325,-958,10,855,454,-637,533,268,0,0,8,727,0
40,-650,173001,-958,10,-297,-109,-110,-142,268,0,1902,40,289,1
42,-650,171841,351,15,-297,-804,723,-142,-711,0,0,60,289,0
33,1,171637,-220,9,-297,-376,-110,-142,268,0,0,20,289,0
48,-650,278530,-220,9,553,608,-715,-142,-711,0,0,40,289,0
65,-650,172815,-958,10,-297,500,723,-142,-711,0,0,40,289,0
43,-650,146770,-220,9,-357,416,-715,-142,268,0,0,40,289,0
33,-650,158438,-220,9,-297,454,723,-142,-711,0,0,55,289,1
30,-650,148524,-220,9,-297,-938,723,-142,-711,0,2057,40,289,0
34,7,156890,-220,9,-297,-190,723,-142,-711,0,0,50,289,0
33,-650,231826,941,7,-297,608,723,-142,-711,0,0,40,-67,0
39,-650,214117,-958,10,553,608,-715,-378,-711,0,0,40,289,0
32,-650,343789,-220,9,-297,-102,723,-142,-711,5013,0,55,289,0
27,-650,147280,941,7,855,-596,-110,-476,-711,0,0,40,289,0
24,-650,106085,-220,9,855,-596,-110,-378,-711,0,1721,30,289,0
69,7,215926,-131,4,-297,-596,723,-142,-711,0,0,35,289,0
28,-650,211184,-958,10,855,454,-637,-142,268,0,0,50,289,0
23,-650,163665,-220,9,855,-190,-637,-142,268,0,0,32,289,0
37,7,50096,-691,11,-297,608,723,-142,-711,0,0,30,289,0
52,7,417227,-220,9,-297,-938,723,-142,-711,0,0,70,289,0
50,-650,23686,-958,10,-297,416,-411,-142,268,0,0,35,289,1
17,-650,160968,941,7,855,416,-110,-142,-711,0,0,16,289,0
36,-650,187098,-220,9,553,416,-715,-142,268,0,0,40,289,0
27,-650,175387,-85,13,855,-190,-637,-142,-711,0,1876,40,289,0
51,-650,191659,-958,10,-297,-190,723,-142,-711,0,1887,65,289,1
67,-837,272587,-131,4,749,-596,-637,-142,268,1086,0,15,289,0
37,-457,593246,-85,13,855,-596,-637,-142,268,0,0,50,289,1
64,7,165479,-220,9,-297,454,723,-142,-711,0,0,5,289,0
31,-650,158144,-958,10,855,416,-637,-142,268,0,0,40,289,0
18,-650,140164,941,7,855,454,-110,-142,268,0,0,40,289,0
39,-650,326342,941,7,-297,-596,723,-378,-711,2635,0,37,289,0
41,-650,126622,941,7,553,-409,-715,-142,268,0,0,40,289,0
42,-650,409902,-220,9,855,-190,-715,-378,268,0,0,25,289,0
51,-650,257756,-220,9,-297,-804,-744,-142,268,0,0,50,289,1
37,7,216473,-187,6,-297,608,723,-142,-711,0,0,30,289,0
30,-650,239648,-958,10,855,-102,-715,533,-711,0,0,40,-983,0
24,-650,333505,-220,9,-357,-938,-110,-142,-711,0,0,40,-922,0
28,-650,472580,-958,10,855,454,-110,-378,-711,0,0,40,289,0
41,-650,207578,81,12,-297,-190,723,-378,-711,0,0,50,-737,1
35,-650,302149,-958,10,-297,608,723,533,-711,0,0,40,-983,1
32,-650,153326,-85,13,-297,-804,-411,-142,-711,0,0,40,289,0
31,-650,163003,81,12,855,-804,-411,533,268,0,0,40,791,0
22,-650,204226,-220,9,855,-190,-110,-142,268,0,0,40,289,0
32,-650,53373,-958,10,-297,608,723,-142,-711,0,0,36,289,0
36,-650,113397,-220,9,-297,-409,723,-142,-711,0,0,40,289,0
49,-650,83444,-220,9,553,-190,-637,-142,-711,0,0,40,289,0
25,263,129200,-958,10,855,-938,-637,-378,-711,0,0,40,289,0
47,-837,244813,-220,9,-297,-190,723,-142,-711,0,0,40,289,0
72,1,118902,700,16,-297,-376,723,-142,-711,0,2392,6,289,1
48,-650,202117,941,7,553,-596,-637,-142,268,0,0,34,289,0
46,-650,261688,-220,9,553,608,-637,-142,-711,0,0,40,289,0
21,-650,51047,-220,9,855,416,-637,-142,268,0,0,25,289,0
39,-457,135500,-220,9,-297,-190,723,-142,-711,0,1977,40,289,1
52,-650,110563,-958,10,-297,-190,723,-142,-711,0,0,40,289,1
22,-650,205839,-958,10,855,-596,-637,-142,-711,0,0,45,289,0
33,-650,194901,-220,9,855,608,-637,-142,-711,0,0,45,289,0
65,-650,193216,-220,9,-297,454,723,-142,-711,9386,0,40,289,1
50,7,42402,351,15,-297,-804,723,-142,-711,0,2415,30,289,1
22,-837,200109,-85,13,855,-804,-110,-142,268,0,0,15,289,0
56,-650,126677,-220,9,-297,-102,723,-142,-711,3103,0,40,289,1
56,-650,179127,-187,6,-297,608,723,-142,-711,0,0,35,-663,0
44,7,197558,351,15,-297,-804,723,-142,-711,0,0,70,289,1
53,-457,246562,-116,3,-297,454,723,-142,-711,0,0,40,-67,1
19,-837,292962,-220,9,855,608,-411,-378,268,0,0,40,289,0
28,1,197288,941,7,855,-376,-715,-378,268,0,0,30,289,0
